comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,year,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,status_alive,ln_sales,sales_mil,sales_mil_log,d1_sales_mil_log,age,new,flag_low_d1_sales_mil_log,flag_high_d1_sales_mil_log,d1_sales_mil_log_mod,cagr_sales,fast_growth,ind2_cat,age2,foreign_management,gender_m,m_region_loc,flag_asset_problem,total_assets_bs,extra_exp_pl,extra_inc_pl,extra_profit_loss_pl,inc_bef_tax_pl,inventories_pl,material_exp_pl,profit_loss_year_pl,personnel_exp_pl,intang_assets_bs,curr_liab_bs,fixed_assets_bs,liq_assets_bs,curr_assets_bs,share_eq_bs,subscribed_cap_bs,tang_assets_bs,extra_exp_pl_flag_high,extra_inc_pl_flag_high,inventories_pl_flag_high,material_exp_pl_flag_high,personnel_exp_pl_flag_high,curr_liab_bs_flag_high,liq_assets_bs_flag_high,subscribed_cap_bs_flag_high,extra_exp_pl_flag_error,extra_inc_pl_flag_error,inventories_pl_flag_error,material_exp_pl_flag_error,personnel_exp_pl_flag_error,curr_liab_bs_flag_error,liq_assets_bs_flag_error,extra_profit_loss_pl_flag_low,inc_bef_tax_pl_flag_low,profit_loss_year_pl_flag_low,share_eq_bs_flag_low,extra_profit_loss_pl_flag_high,inc_bef_tax_pl_flag_high,profit_loss_year_pl_flag_high,share_eq_bs_flag_high,extra_profit_loss_pl_flag_zero,inc_bef_tax_pl_flag_zero,profit_loss_year_pl_flag_zero,share_eq_bs_flag_zero,extra_profit_loss_pl_quad,inc_bef_tax_pl_quad,profit_loss_year_pl_quad,share_eq_bs_quad,ceo_age,flag_low_ceo_age,flag_high_ceo_age,flag_miss_ceo_age,ceo_young,labor_avg_mod,flag_miss_labor_avg,fast_growth_f
84415741952,2012-01-01,2012-12-31,9159.2587890625,42770.37109375,9744.4443359375,588.888916015625,0,-588.888916015625,38896.296875,24488.888671875,0,0,17574.07421875,110970.3671875,27274.07421875,23262.962890625,181670.375,66214.8125,43703.703125,38896.296875,0,365,0,2012,2008,NA,1,0,0,1969,3043,male,Domestic,2893,28,2,3,West,2008-08-27,NA,TRUE,12.109949197612968,0.181670375,-1.7055613603513051,0.3827490184569184,4,0,0,0,0.3827490184569184,-18.848324126738227,0,28,16,0,male,West,0,81666.66796875,0.00324152419466093,0,-0.00324152419466093,0.13479847042686513,0,0.6108335890620581,0.12805039286468697,0.15012945406618994,0,0.11931972466008092,0.476281178630721,0.21519274210470757,0.5237188213692789,0.8107936095217856,0.5351473766717574,0.476281178630721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050747910457222e-5,0.01817062762942243,0.01639690311280067,0.6573862772413657,43,0,0,0,0,0.3125,0,no_fast_growth
84543709184,2012-01-01,2012-12-31,351.8518371582031,6955.5556640625,4859.25927734375,0,0,0,385.1851806640625,388.8888854980469,0,6455.5556640625,166.6666717529297,24411.111328125,12337.037109375,333.3333435058594,38225.92578125,2481.4814453125,203.70370483398435,385.1851806640625,0,365,0,2012,1995,NA,2,0,1,1966,3022,female,Domestic,3312,33,2,1,Central,1995-05-08,NA,TRUE,10.551269249764935,0.03822592578125,-3.2642413081993378,-0.11639334012191194,17,0,0,0,-0.11639334012191194,186.76688566535265,1,33,289,0,female,Central,0,7340.740844726563,0,0,0,0.01017343275669725,0.16887898807225177,0.6386009188585504,0.00872008556217521,0.32274004768319764,0,0.6619576116536715,0.05247224889307618,0.02270433942272456,0.9475277511069238,0.3380423717171742,0.02774974749044858,0.05247224889307618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.034987340550407e-4,7.60398922116566e-5,0.1142726450761722,46,0,0,0,0,0.1666666716337204,0,fast_growth
84704649216,2012-01-01,2012-12-31,20303.703125,260359.265625,111244.453125,0,0,0,267411.125,50337.03515625,24251.8515625,26729.62890625,5500,55640.7421875,7688.888671875,44700,91111.109375,407918.53125,11111.111328125,243159.265625,0,365,0,2012,1999,NA,2,0,0.5,1967,2558,mix,Domestic,3320,33,2,2,West,1999-04-14,NA,TRUE,11.419835022849336,0.091111109375,-2.3956755351149357,-1.8819506082620443,13,0,1,0,-1.5,-25.104408852397142,0,33,169,0,mix,West,0,552022.2421875,0,0,0,0.5524796646813961,0.2933739813905103,0.6106910844262783,0.4906097654460702,0.08439024312862506,0.04393274348221391,0.20152168630773157,0.4844209246720372,0.00996336665386006,0.4716463318457489,0.7389530712268769,0.0201280138352668,0.4404881670373138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3052337798864679,0.240697941951048,0.5460516414756338,45,0,0,0,0,0.2222222238779068,0,no_fast_growth
85115076608,2012-01-01,2012-12-31,1840.74072265625,140981.484375,177244.4375,0,0,0,81929.6328125,9537.037109375,0,14966.6669921875,20362.962890625,666629.625,166888.890625,7896.29638671875,850781.5,45666.66796875,11555.5556640625,81929.6328125,0,365,0,2012,1991,NA,1,0,0,1962,2543,male,Domestic,2892,28,2,2,East,1991-11-29,NA,TRUE,13.653910617831094,0.8507815,-0.16159994013317902,0.6171939126860135,21,0,0,0,0.6171939126860135,-5.466529798522323,0,28,441,0,male,East,0,222911.1171875,0,0,0,0.0112097372937411,0.01759166953229178,0.7835497422076056,0.00928122718549798,0.19615951995312544,0,0.7951350284199248,0.36754395135701334,0.09135014506027012,0.6324560486429867,0.204864919008673,0.05183929724932755,0.36754395135701334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.256582101946902e-4,8.614117806882677e-5,0.04196963504043014,50,0,0,0,0,0.9242424368858336,0,no_fast_growth
85166473216,2012-01-01,2012-12-31,3796.29638671875,159059.265625,63955.5546875,0,0,0,44951.8515625,45225.92578125,0,1318.5185546875,9111.111328125,242981.484375,106848.1484375,3666.666748046875,407729.625,140055.5625,29629.62890625,10137.037109375,0,365,0,2012,1996,NA,1,0,0,1962,7611,male,Domestic,3312,33,2,3,East,1996-02-29,NA,TRUE,12.91835954989079,0.407729625,-0.8971510080734839,0.4550067560793676,16,0,0,0,0.4550067560793676,57.04036691367498,1,33,256,0,male,East,0,204011.1171875,0,0,0,0.11092136309999548,0.00323380611523506,0.5959377721817491,0.00899288774527206,0.26205637728065506,0,0.3134905370314723,0.2203402058780268,0.04465987664658134,0.7796597941219732,0.6865094629685278,0.1452353642033065,0.04968865054573657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01230354879196104,8.08720299990645e-5,0.4712952427453364,50,0,0,0,0,0.7777777910232544,0,fast_growth
85411282944,2012-01-01,2012-12-31,781.4815063476564,15477.77734375,4481.4814453125,0,0,0,6285.18505859375,11077.77734375,0,3185.185302734375,6437.037109375,32737.037109375,10737.037109375,9977.77734375,56159.2578125,16637.037109375,111.1111068725586,6285.18505859375,0,365,0,2012,2007,NA,1,0,0,1980,3510,male,Domestic,2620,26,2,3,East,2007-04-12,NA,TRUE,10.93594682302298,0.0561592578125,-2.8795637349412955,-0.20398068616196863,5,0,0,0,-0.20398068616196863,-2.9281820685128968,0,26,25,0,male,East,0,21762.96240234375,0,0,0,0.1972564769416218,0.05671701206181917,0.5829321537452432,0.17766932349895004,0.1911890848918081,0,0.2059223998305428,0.28880190768132147,0.2957794527403938,0.7111980923186785,0.7644656458894256,0.00510551389183085,0.28880190768132147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03891011769542057,0.03156638851257456,0.5844077237451366,32,0,0,0,1,0.0902777835726738,0,no_fast_growth
85470248960,2012-01-01,2012-12-31,933.33331298828125,2937.037109375,1159.25927734375,0,0,0,0,-7351.85205078125,0,0,2225.926025390625,41822.22265625,12292.5927734375,-7448.14794921875,48059.2578125,1811.111083984375,370.370361328125,0,0,365,0,2012,1992,NA,1,0,0,NA,1682,male,Domestic,3312,33,2,2,West,1992-12-27,NA,TRUE,10.780190066235305,0.0480592578125,-3.035320491728971,-0.30774761749913093,20,0,0,0,-0.30774761749913093,20.989932979221493,0,33,400,0,male,West,0,2937.037109375,0,0,0,-0.15297473130908537,0,0.8702219834400402,-0.1549784222277673,0.2557799128192165,0,0.39470365343475,0,0.7578814779988602,1,0.6166456250087281,0.1261033986073603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02340126841908686,0.02401831135620812,0.38025182684240494,48.601245497271506,0,0,1,0,0.1666666716337204,0,no_fast_growth
85615484928,2012-01-01,2012-12-31,1514.8148193359375,12366.6669921875,40733.33203125,0,0,0,162766.671875,-31011.111328125,0,0,3900,33577.77734375,20837.037109375,-31111.111328125,49311.109375,120462.9609375,39296.296875,162766.671875,0,365,0,2012,1996,NA,2,0,0.5,1951,2756,mix,Domestic,2932,29,1,1,Central,1996-12-31,NA,TRUE,10.80590467693711,0.049311109375,-3.009605881027164,0.01727309465812077,16,0,0,0,0.01727309465812077,24.771083844936225,0,29,256,0,mix,Central,0,175133.3388671875,0,0,0,-0.6288869125270009,0,0.6809373743429393,-0.6309148531121441,0.42256273228237423,0,0.2325846825894192,0.9293871339850046,0.02226874691721356,0.07061286601499542,0.6878356897475311,0.22437930510078596,0.9293871339850046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3954987487477437,0.3980535518775184,0.4731179360904618,61,0,0,0,0,0.4375,0,no_fast_growth
85635334144,2012-01-01,2012-12-31,1955.5555419921875,17744.4453125,17037.037109375,0,0,0,4644.4443359375,-7940.74072265625,0,15207.4072265625,1355.5555419921875,26759.259765625,8125.92578125,-7966.66650390625,29137.037109375,5351.85205078125,11111.111328125,4644.4443359375,0,365,0,2012,2003,NA,1,0,0,1966,4745,male,Domestic,2670,26,2,1,Central,2003-12-03,NA,TRUE,10.279765396795684,0.029137037109375,-3.5357451611685886,-0.29893167980206803,9,0,0,0,-0.29893167980206803,23.237542649991425,0,26,81,0,male,Central,0,22388.8896484375,0,0,0,-0.2725308236677666,0.5219270294874778,0.9183933035186704,-0.2734206115055855,0.2788864822029361,0,0.7609594480521279,0.2074441568504328,0.06054590304735324,0.7925558431495672,0.2390405301387847,0.4962779084893312,0.2074441568504328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07427304984903128,0.07475883079608832,0.05714037504903125,46,0,0,0,0,0.1319444477558136,0,no_fast_growth
85923438592,2012-01-01,2012-12-31,3933.333251953125,75792.59375,1529.629638671875,0,0,0,38800,-13077.77734375,0,300,65085.18359375,32633.333984375,12144.4443359375,-13092.5927734375,35188.890625,113062.9609375,11111.111328125,38800,0,365,0,2012,1996,NA,1,1,0,NA,2065,male,Foreign,2822,28,2,3,Central,1996-10-24,NA,TRUE,10.468485704527422,0.035188890625,-3.3470248534368516,-0.7468320287085115,16,0,0,0,-0.7468320287085115,-7.535812142789022,0,28,256,1,male,Central,0,114592.59375,0,0,0,-0.3716450593204798,0.00852541795639515,0.9273760384247692,-0.3720660850881115,0.34512154604014317,0,0.01334841623367893,0.3385908175239292,0.5679702454047123,0.6614091824760708,0.9866515560696958,0.09696186258219676,0.3385908175239292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13812005011732295,0.13843317167279384,0.973481293094752,48.601245497271506,0,0,1,0,0.1666666716337204,0,no_fast_growth
85962268672,2012-01-01,2012-12-31,6825.92578125,76159.2578125,63033.33203125,0,0,0,20677.77734375,14785.185546875,0,3937.037109375,42351.8515625,240781.484375,17396.296875,13285.185546875,282681.46875,34240.7421875,11111.111328125,20677.77734375,0,365,0,2012,1994,NA,1,0,0,1970,3101,male,Domestic,3312,33,2,1,Central,1994-09-27,NA,TRUE,12.552075990595736,0.28268146875,-1.2634345673685383,0.9496484444226958,18,0,0,0,0.9496484444226958,8.74876396037445,0,33,324,0,male,Central,0,96837.03515625,0,0,0,0.05230334203460233,0.01392746799705101,0.8517766850431365,0.04699701613134129,0.06154028048575434,0,0.6509217463085635,0.21353170623600431,0.4373517992797258,0.7864682937639956,0.35359139333676776,0.11474030891380375,0.21353170623600431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00273563958798859,0.00220871952524955,0.1250268734418368,42,0,0,0,0,0.14393940567970276,0,no_fast_growth
86148554752,2012-01-01,2012-12-31,137.0370330810547,1955.5555419921875,725.9259033203125,0,3703.70361328125,3703.70361328125,177.77777099609375,-1766.6666259765625,0,1540.74072265625,414.8148193359375,10696.2958984375,5692.5927734375,-1796.2962646484375,11070.3701171875,1407.4073486328125,296.2962951660156,177.77777099609375,0,365,0,2012,1998,NA,1,0,0,1954,1974,male,Domestic,2825,28,2,3,East,1998-07-14,NA,TRUE,9.312027459397385,0.0110703701171875,-4.50348309856689,-0.0016714059955607,14,0,0,0,-0.0016714059955607,31.186010251782893,0,28,196,0,male,East,0,2133.3333129882812,0,0.3345600530131327,0.3345600530131327,-0.15958514550779948,0.13917698381774476,0.9662094207519564,-0.16226162681404535,0.5142188303712957,0,0.3402777704265382,0.08333333094914752,0.19444444841808747,0.9166666690508524,0.6597222009632321,0.13888888968361748,0.08333333094914752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11193042907215016,0.02546741866674553,0.02632883553634052,0.4352333824437712,58,0,0,0,0,0.0833333358168602,0,no_fast_growth
86279102464,2012-01-01,2012-12-31,2277.77783203125,20466.666015625,20485.185546875,0,0,0,7937.037109375,7807.4072265625,0,0,1455.5555419921875,155285.1875,14366.6669921875,7133.33349609375,180277.78125,7918.5185546875,1851.851806640625,7937.037109375,0,365,0,2012,2007,NA,1,0,0,NA,1842,male,Domestic,2651,26,2,3,Central,2007-12-12,NA,TRUE,12.102254169484564,0.18027778125,-1.713256388479711,0.6960894187428117,5,0,0,0,0.6960894187428117,103.96480794814651,1,26,25,0,male,Central,0,28403.703125,0,0,0,0.04330765096190965,0,0.8613662006670608,0.03956856716691897,0.07969183386090459,0,0.7212153097334909,0.27943670142042437,0.0512452737442906,0.7205632985795756,0.2787847246480295,0.06519754830878677,0.27943670142042437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00187555263183859,0.00156567150764297,0.07772092269707763,48.601245497271506,0,0,1,0,0.1388888955116272,0,fast_growth
86364995584,2012-01-01,2012-12-31,3900,56933.33203125,29596.296875,0,0,0,17155.5546875,20651.8515625,0,44562.96484375,2533.333251953125,113029.6328125,36140.7421875,19151.8515625,177740.734375,44603.703125,22222.22265625,17155.5546875,0,365,0,2012,1998,NA,3,0.3333333432674408,0.3333333432674408,1978.5,2403.666748046875,mix,mix,2830,28,2,3,Central,1998-07-31,NA,TRUE,12.0880812190213,0.177740734375,-1.7274293389429745,0.1424598953630496,14,0,0,0,0.1424598953630496,-8.408299401427843,0,28,196,0,mix,Central,0,74088.88671875,0,0,0,0.1161908756319664,0.25071891933185336,0.6359241915476079,0.1077516171509292,0.203334043344559,0,0.3994701254906282,0.2315536843281837,0.03419316127086579,0.7684463156718163,0.6020296039043052,0.2999400266413522,0.2315536843281837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01350031958012308,0.01161041099864041,0.36243964397717454,33.5,0,0,0,1,0.4097222089767456,0,no_fast_growth
86499631104,2012-01-01,2012-12-31,1677.77783203125,12648.1484375,288.8888854980469,0,0,0,2551.851806640625,-13222.22265625,0,0,3614.814697265625,7662.962890625,14492.5927734375,-13244.4443359375,10892.5927734375,14911.111328125,11111.111328125,2551.851806640625,0,365,0,2012,1992,NA,1,0,0,1962,6593,male,Domestic,3012,30,1,3,Central,1992-04-23,NA,TRUE,9.295838275140316,0.0108925927734375,-4.519672282823958,-0.8220137015736917,20,0,0,0,-0.8220137015736917,38.297316853955095,0,30,400,0,male,Central,0,15200.000244140623,0,0,0,-1,0,0.7035021918116481,-1,1,0,0.01900584742486496,0.16788498458243947,0.23781675257926935,0.8321150154175605,0.9809941505673996,0.7309941545828704,0.16788498458243947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.962349523447454,50,0,0,0,0,0.22727273404598236,0,no_fast_growth
86570901504,2012-01-01,2012-12-31,6129.62939453125,44218.51953125,1937.0369873046875,0,0,0,22525.92578125,162.9629669189453,518.51849365234375,16029.6298828125,22196.296875,15614.814453125,17137.037109375,77.77777862548828,41007.40625,64507.40625,11111.111328125,22007.408203125,0,365,0,2012,2002,NA,1,0,0,1954,5352,male,Domestic,2712,27,2,3,East,2002-02-28,NA,TRUE,10.621507969616864,0.04100740625,-3.194002588347411,-0.7945393916860954,10,0,0,0,-0.7945393916860954,-24.93981208521624,0,27,100,0,male,East,0,67262.96380615234,0,0,0,0.00397398864793954,0.3908959709640865,0.38078034874797767,0.00189667637478262,0.4179010251197002,0.00770882614014276,0.02879797257948827,0.3348934466546599,0.32999284627077,0.6573977272051973,0.9590330636619924,0.16518914272268062,0.3271846341256828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5792585773952402e-5,3.597381270658553e-6,0.9197444171969074,58,0,0,0,0,0.1944444477558136,0,no_fast_growth
86603120640,2012-01-01,2012-12-31,288.8888854980469,12774.07421875,937.0370483398436,0,0,0,0,370.370361328125,0,4200,11.11111068725586,4566.66650390625,0,177.77777099609375,6896.29638671875,11837.037109375,111.1111068725586,0,0,365,0,2012,1998,NA,2,0,0.5,1976.5,2064.5,mix,Domestic,3320,33,2,2,Central,1998-11-10,NA,TRUE,8.838739790932516,0.00689629638671875,-4.976770767031758,-1.941064934507176,14,0,1,0,-1.5,10.583839773175164,0,33,196,0,mix,Central,0,12774.07421875,0,0,0,0.05370569078808789,0.6090225484056313,0.6621911599827665,0.02577873122426517,0,0,0.07335459558896605,0,8.698172953267161e-4,1,0.9266453996329846,0.00869817295326716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0028843012230257,6.645429835329043e-4,0.8586716966609739,35.5,0,0,0,1,0.738821249653267,1,no_fast_growth
86774390784,2012-01-01,2012-12-31,4137.037109375,10700,3829.629638671875,0,0,0,26829.62890625,-714.8148193359375,0,1796.2962646484375,6218.5185546875,116011.109375,8433.3330078125,-974.0740966796876,128922.21875,33700,11111.111328125,26829.62890625,0,365,0,2012,2007,NA,2,0,0,1955,3538.5,male,Domestic,2899,28,2,2,East,2007-04-12,NA,TRUE,11.766964546066728,0.12892221875,-2.048546011897547,0.6248344560934065,5,0,0,0,0.6248344560934065,-16.21784660790242,0,28,25,0,male,East,0,37529.62890625,0,0,0,-0.00554454326233768,0.01393317833081768,0.8998534969365007,-0.00755551763011903,0.06541411627553533,0,0.10204283256406269,0.7148919317393497,0.16569624416541723,0.2851080682606503,0.8979571869517678,0.2960623819617521,0.7148919317393497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.07419599879342e-5,5.708584665903954e-5,0.8063271095983322,57,0,0,0,0,0.0972222238779068,0,no_fast_growth
86912008192,2012-01-01,2012-12-31,210824.921875,454959.40625,159464.015625,55.021446228027344,0,-55.021446228027344,3015189.25,-71547.296875,0,0,21558.697265625,442213.84375,891250.3125,-74692.15625,1520523,1995179,193515.8125,3015189.25,0,365,0,2012,2004,NA,3,1,0,NA,2538.333251953125,male,Foreign,2841,28,2,2,West,2004-06-28,NA,TRUE,14.234564912588242,1.520523,0.4190543546239675,-0.7501279167926393,8,0,0,0,-0.7501279167926393,39.50905099036679,0,28,64,1,male,West,0,3470148.65625,3.618586909111361e-5,0,-3.618586909111361e-5,-0.04705439962105144,0,0.2908300918499753,-0.04912267440216294,0.5861472088879944,0,0.0459530790814374,0.8688933958403817,0.00621261490535748,0.13110660415961828,0.5749549075964028,0.05576585664463204,0.8688933958403817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309417121879211e-9,0.0022141165236976,0.00241303714042091,0.33057314576918806,48.601245497271506,0,0,1,0,3.965277671813965,0,no_fast_growth
87054950400,2012-01-01,2012-12-31,41422.22265625,128362.9609375,116455.546875,0,0,0,285637.03125,9648.1484375,0,91811.109375,851.85186767578125,348333.34375,88444.4453125,8448.1484375,505177.78125,300833.34375,37037.03515625,285637.03125,0,365,0,2012,1991,NA,1,0,0,1953,2541,male,Domestic,3320,33,2,1,Central,1991-12-30,NA,TRUE,13.132665688384431,0.50517778125,-0.6828448695798426,-0.0985786630857427,21,0,0,0,-0.0985786630857427,-4.3229757562577635,0,33,441,0,male,Central,0,413999.9921875,0,0,0,0.01909852094766885,0.18174019678344672,0.6895262552681795,0.01672311956514813,0.1750758813929923,0,0.28129359679373483,0.6899445329473228,0.00205761324577508,0.3100554670526771,0.7266506024805744,0.0894614392636896,0.6899445329473228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.647535023885461e-4,2.796627279902403e-4,0.5280210980853818,59,0,0,0,0,0.7803030014038086,0,no_fast_growth
87153729536,2012-01-01,2012-12-31,15551.8515625,102522.21875,137188.890625,0,0,0,75274.0703125,-62970.37109375,0,0,118.51851654052734,266070.375,106970.3671875,-63351.8515625,335270.375,40607.40625,11111.111328125,73607.40625,0,365,0,2012,2006,NA,1,0,1,1968,2788,female,Domestic,3312,33,2,2,Central,2006-04-10,NA,TRUE,12.722692574837808,0.335270375,-1.0928179831264662,0.15879012123127323,6,0,0,0,0.15879012123127323,-14.951841755453987,0,33,36,0,female,Central,0,177796.2890625,0,0,0,-0.1878196697031463,0,0.7935994195729342,-0.188957499040886,0.31905702132942704,0,0.7716071654160034,0.4233725614264042,6.665972454513098e-4,0.5766274385735958,0.2283928785247337,0.06249349402460901,0.4139985521527117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03527622832739897,0.03570493644378644,0.05216330696081376,44,0,0,0,0,1.4166666269302368,0,no_fast_growth
87191855104,2012-01-01,2012-12-31,959.25927734375,5733.33349609375,1570.370361328125,0,0,0,2655.5556640625,318.5185241699219,0,5111.111328125,225.92591857910156,11362.962890625,1425.9259033203125,311.1111145019531,14629.6298828125,1848.148193359375,1851.851806640625,2655.5556640625,0,365,0,2012,2010,NA,1,0,0,1979,2410,male,Domestic,3312,33,2,3,West,2010-05-15,NA,TRUE,9.5908041951851,0.0146296298828125,-4.224706362779173,-0.00404241910438596,2,0,0,0,-0.00404241910438596,12.845808519182556,0,33,4,0,male,West,0,8388.88916015625,0,0,0,0.02177215190824005,0.349367097395249,0.7767088423730175,0.02126582264855924,0.09746835119838196,0,0.1871964608600068,0.31655629408900643,0.02693156558226518,0.6834437059109936,0.22030904903801968,0.22075053934866065,0.31655629408900643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7402659871548095e-4,4.522352129199752e-4,0.04853607708803656,33,0,0,0,1,0.0833333358168602,0,no_fast_growth
87409147904,2012-01-01,2012-12-31,9759.2587890625,1105400,709970.375,1962.9630126953125,285.1851806640625,-1677.77783203125,66633.3359375,144251.859375,74.0740737915039,173322.21875,814522.25,1813403.75,95833.3359375,55307.40625,2135300,331488.875,44444.4453125,59892.59375,0,365,0,2012,2006,NA,2,0,0.5,1950,2102,mix,Domestic,2893,28,2,3,East,2006-03-30,NA,TRUE,14.574117709996004,2.1353,0.7586071520317311,0.4747657580523865,6,0,0,0,0.4747657580523865,-1.2971546801318845,0,28,36,0,mix,East,0,1172107.4100112915,9.19291440404305e-4,1.335574301803318e-4,-7.857340102239732e-4,0.06755578109633306,0.08116996148082237,0.8492501053716105,0.02590146876317145,0.04488050200791458,6.319734280221837e-5,0.6057212580826193,0.05684917215637949,0.6949211676702507,0.9430876305008182,0.28281441800355706,0.03791840656657212,0.05109821270511636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.173779348226469e-7,0.00456378355953567,6.708860840895464e-4,0.0799839950306907,62,0,0,0,0,0.8333333134651184,0,no_fast_growth
87547158528,2012-01-01,2012-12-31,859.25927734375,90985.1875,6300,1225.9259033203125,0,-1225.9259033203125,540.74072265625,12525.92578125,0,0,23937.037109375,33948.1484375,52800,11185.185546875,101296.296875,87448.1484375,1851.851806640625,540.74072265625,0,365,0,2012,2009,NA,1,0,0,1961,2768,male,Domestic,2893,28,2,3,East,2009-05-19,NA,TRUE,11.52580513354687,0.101296296875,-2.289705424417405,-0.7010500511658331,3,0,0,0,-0.7010500511658331,58.67481134143746,1,28,9,0,male,East,0,91525.92822265624,0.01210237630733046,0,-0.01210237630733046,0.12365630499510796,0,0.33513711245922584,0.11042047825970934,0.52124314144628,0,0.06883295392179921,0.00590806051527588,0.26153285275777893,0.994091939484724,0.9554467257055708,0.02023308413912615,0.00590806051527588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4646751228423365e-4,0.01529088176504315,0.01219268201910294,0.9128784456614962,51,0,0,0,0,0.5833333134651184,0,fast_growth
87603748864,2012-01-01,2012-12-31,46377.77734375,131155.5625,64055.5546875,48.14814758300781,0,-48.14814758300781,188296.296875,3870.370361328125,0,48648.1484375,13092.5927734375,122185.1875,114677.78125,0,287266.65625,210792.59375,11111.111328125,188296.296875,0,365,0,2012,2000,NA,2,0,0.5,1958.5,6085,mix,Domestic,3020,30,1,3,Central,2000-01-20,NA,TRUE,12.568166179234453,0.28726665625,-1.2473443787298233,-0.15214843520337396,12,0,0,0,-0.15214843520337396,1.044032210218537,0,30,144,0,mix,Central,0,319451.859375,1.6760785331488613e-4,0,-1.6760785331488613e-4,0.01347309295082215,0.1693483994019929,0.4253371731164849,0,0.39920324463344325,0,0.20051708201925375,0.5894355952205044,0.0409845564807569,0.4105644047794956,0.6598571508158091,0.03478180202132373,0.5894355952205044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8092392492824386e-8,1.8152423366149355e-4,0,0.43541145948275745,53.5,0,0,0,0,0.9930555820465088,0,no_fast_growth
